subject,session,list,item,input,output,study,recall,repeat,intrusion,list_type,list_category,category,response,response_time
11,3,46,PENCIL SHARPENER,3,4,true,true,0,false,mixed,mixed,obj,4,1.113
11,3,46,BIRDHOUSE,4,5,true,true,0,false,mixed,mixed,obj,4,1.404
11,3,46,CRADLE,5,6,true,true,0,false,mixed,mixed,obj,4,1.149
11,3,46,ICE,6,n/a,true,false,0,false,mixed,mixed,obj,4,1.239
11,3,46,NAVAL ACADEMY CHAPEL,7,n/a,true,false,0,false,mixed,mixed,loc,3,1.128
11,3,46,ANGEL FALLS,8,n/a,true,false,0,false,mixed,mixed,loc,4,0.98
11,3,46,MONTICELLO,9,n/a,true,false,0,false,mixed,mixed,loc,2,1.112
11,3,46,GREAT SALT LAKE,10,n/a,true,false,0,false,mixed,mixed,loc,4,1.024
11,3,46,DAN RATHER,11,n/a,true,false,0,false,mixed,mixed,cel,2,1.087
11,3,46,BABE RUTH,12,n/a,true,false,0,false,mixed,mixed,cel,3,1.113
11,3,46,TONY BLAIR,13,n/a,true,false,0,false,mixed,mixed,cel,4,0.773
11,3,46,HUGH GRANT,14,n/a,true,false,0,false,mixed,mixed,cel,4,0.942
11,3,46,BILLY CRYSTAL,15,n/a,true,false,0,false,mixed,mixed,cel,2,1.04
11,3,46,JIM BELUSHI,16,n/a,true,false,0,false,mixed,mixed,cel,3,1.096
11,3,46,SHELF,17,n/a,true,false,0,false,mixed,mixed,obj,4,1.145
11,3,46,FLOWERPOT,18,n/a,true,false,0,false,mixed,mixed,obj,3,1.516
11,3,46,SCALE,19,2,true,true,0,false,mixed,mixed,obj,4,1.407
11,3,46,TILE,20,3,true,true,0,false,mixed,mixed,obj,4,0.913
11,3,46,VENICE,21,9,true,true,0,false,mixed,mixed,loc,4,1.338
11,3,46,JENNE MOSQUE,22,n/a,true,false,0,false,mixed,mixed,loc,3,1.154
11,3,46,EVERGLADES,23,8,true,true,0,false,mixed,mixed,loc,4,1.022
11,3,46,GRAND TETON PARK,24,1,true,true,0,false,mixed,mixed,loc,4,1.421
11,3,47,MICROSCOPE,1,6,true,true,0,false,mixed,mixed,obj,4,0.878
11,3,47,CUP,2,8,true,true,0,false,mixed,mixed,obj,3,1.015
11,3,47,TROPHY,3,n/a,true,false,0,false,mixed,mixed,obj,2,1.077
11,3,47,KATIE HOLMES,4,10,true,true,0,false,mixed,mixed,cel,4,1.12
11,3,47,ANDRE AGASSI,5,n/a,true,false,0,false,mixed,mixed,cel,4,0.953
11,3,47,DANNY DEVITO,6,n/a,true,false,0,false,mixed,mixed,cel,3,1.001
11,3,47,GETTYSBURG,7,n/a,true,false,0,false,mixed,mixed,loc,2,0.974
11,3,47,DEATH VALLEY,8,n/a,true,false,0,false,mixed,mixed,loc,3,0.807
11,3,47,LADDER,9,n/a,true,false,0,false,mixed,mixed,obj,4,0.947
11,3,47,THERMOS,10,n/a,true,false,0,false,mixed,mixed,obj,4,0.847
11,3,47,CHICAGO,11,5,true,true,0,false,mixed,mixed,loc,4,0.965
11,3,47,WHITE HOUSE,12,4,true,true,0,false,mixed,mixed,loc,4,0.924
11,3,47,FENWAY PARK,13,n/a,true,false,0,false,mixed,mixed,loc,3,1.029
11,3,47,BELLAGIO FOUNTAINS,14,n/a,true,false,0,false,mixed,mixed,loc,4,0.841
11,3,47,AL PACINO,15,12,true,true,0,false,mixed,mixed,cel,4,0.822
11,3,47,MUHAMMAD ALI,16,11,true,true,0,false,mixed,mixed,cel,4,1.07
11,3,47,BOURBON STREET,17,n/a,true,false,0,false,mixed,mixed,loc,2,1.167
11,3,47,MOUNT BLANC,18,n/a,true,false,0,false,mixed,mixed,loc,3,1.257
11,3,47,BASKETBALL HOOP,19,n/a,true,false,0,false,mixed,mixed,obj,3,1.399
11,3,47,LENS,20,7,true,true,0,false,mixed,mixed,obj,4,0.82
11,3,47,DRUM,21,n/a,true,false,0,false,mixed,mixed,obj,3,0.971
11,3,47,JULIA ROBERTS,22,9,true,true,0,false,mixed,mixed,cel,4,1.018
11,3,47,ANNETTE BENING,23,n/a,true,false,0,false,mixed,mixed,cel,2,1.033
11,3,47,PRINCESS DIANA,24,1,true,true,0,false,mixed,mixed,cel,4,0.957
11,3,47,HUGH GRANT,n/a,2,false,true,0,true,mixed,mixed,n/a,n/a,n/a
11,3,47,HUGH GRANT,n/a,2,false,true,0,true,mixed,mixed,n/a,n/a,n/a
11,3,47,TONY BLAIR,n/a,3,false,true,0,true,mixed,mixed,n/a,n/a,n/a
11,3,47,TONY BLAIR,n/a,3,false,true,0,true,mixed,mixed,n/a,n/a,n/a
11,3,48,ANDRE3000,1,10,true,true,0,false,mixed,mixed,cel,2,1.172
11,3,48,LIZA MINELLI,2,n/a,true,false,0,false,mixed,mixed,cel,2,0.955
11,3,48,GEORGE CLOONEY,3,9,true,true,0,false,mixed,mixed,cel,4,0.798
11,3,48,JACKIE KENNEDY,4,n/a,true,false,0,false,mixed,mixed,cel,4,1.154
11,3,48,RAKE,5,n/a,true,false,0,false,mixed,mixed,obj,2,1.044
11,3,48,TOMATO,6,n/a,true,false,0,false,mixed,mixed,obj,4,0.899
11,3,48,BOTTLE,7,n/a,true,false,0,false,mixed,mixed,obj,4,1.033
11,3,48,ALCATRAZ,8,n/a,true,false,0,false,mixed,mixed,loc,4,0.989
11,3,48,GLACIER NATIONAL PARK,9,n/a,true,false,0,false,mixed,mixed,loc,3,1.459
11,3,48,BUCKINGHAM FOUNTAIN,10,n/a,true,false,0,false,mixed,mixed,loc,4,1.1
11,3,48,GEORGE WASHINGTON BRIDGE,11,13,true,true,0,false,mixed,mixed,loc,3,1.294
11,3,48,WILL SMITH,12,12,true,true,0,false,mixed,mixed,cel,4,0.925
11,3,48,DONALD TRUMP,13,11,true,true,0,false,mixed,mixed,cel,4,1.12
11,3,48,ST PAULS CATHEDRAL,14,n/a,true,false,0,false,mixed,mixed,loc,4,1.425
11,3,48,PICADILLY CIRCUS,15,n/a,true,false,0,false,mixed,mixed,loc,4,0.952
11,3,48,WALKMAN,16,3,true,true,0,false,mixed,mixed,obj,2,1.417
11,3,48,DOOR,17,4,true,true,0,false,mixed,mixed,obj,4,1.101
11,3,48,JENNIFER ANISTON,18,8,true,true,0,false,mixed,mixed,cel,4,0.961
11,3,48,RENEE ZELLWEGER,19,7,true,true,0,false,mixed,mixed,cel,4,1.036
11,3,48,HANGER,20,5,true,true,0,false,mixed,mixed,obj,4,0.989
11,3,48,HANGER,20,6,false,true,1,false,mixed,mixed,obj,4,0.989
11,3,48,SHAMPOO,21,n/a,true,false,0,false,mixed,mixed,obj,4,0.946
11,3,48,HAMMER,22,n/a,true,false,0,false,mixed,mixed,obj,4,0.841
11,3,48,CARNEGIE HALL,23,2,true,true,0,false,mixed,mixed,loc,2,1.189
11,3,48,GIZA PYRAMIDS,24,1,true,true,0,false,mixed,mixed,loc,3,1.046
12,1,1,GOLDEN GATE BRIDGE,1,11,true,true,0,false,mixed,mixed,loc,3,1.843
12,1,1,MAMMOTH CAVE,2,10,true,true,0,false,mixed,mixed,loc,3,1.678
12,1,1,GALAPAGOS ISLANDS,3,n/a,true,false,0,false,mixed,mixed,loc,4,1.118
12,1,1,STATUE OF LIBERTY,4,15,true,true,0,false,mixed,mixed,loc,4,0.853
12,1,1,BRUSH,5,n/a,true,false,0,false,mixed,mixed,obj,4,1.552
12,1,1,BUTTON,6,n/a,true,false,0,false,mixed,mixed,obj,4,0.966
12,1,1,DAVID HASSELHOFF,7,7,true,true,0,false,mixed,mixed,cel,3,1.741
12,1,1,JOHN LITHGOW,8,13,true,true,0,false,mixed,mixed,cel,3,1.083
12,1,1,PARIS OPERA,9,n/a,true,false,0,false,mixed,mixed,loc,4,0.801
12,1,1,MOUNT EVEREST,10,4,true,true,0,false,mixed,mixed,loc,4,0.856
12,1,1,JOHN HANCOCK CENTER,11,9,true,true,0,false,mixed,mixed,loc,2,1.626
12,1,1,AYERS ROCK,12,14,true,true,0,false,mixed,mixed,loc,2,1.032
12,1,1,BAYONET,13,8,true,true,0,false,mixed,mixed,obj,2,1.357
12,1,1,MICROSCOPE,14,n/a,true,false,0,false,mixed,mixed,obj,3,1.328
12,1,1,BOOK,15,6,true,true,0,false,mixed,mixed,obj,4,2.131
12,1,1,STOCKING,16,n/a,true,false,0,false,mixed,mixed,obj,2,2.11
12,1,1,STAPLE REMOVER,17,n/a,true,false,0,false,mixed,mixed,obj,4,1.105
12,1,1,CIGARETTE,18,5,true,true,0,false,mixed,mixed,obj,1,1.425
12,1,1,PRINCE WILLIAM,19,2,true,true,0,false,mixed,mixed,cel,4,1.111
12,1,1,WHITNEY HOUSTON,20,12,true,true,0,false,mixed,mixed,cel,3,1.82
12,1,1,ALICIA KEYS,21,3,true,true,0,false,mixed,mixed,cel,3,1.594
12,1,1,TONY BLAIR,22,n/a,true,false,0,false,mixed,mixed,cel,3,1.081
12,1,1,JACKIE CHAN,23,n/a,true,false,0,false,mixed,mixed,cel,2,1.215
12,1,1,COURTNEY LOVE,24,1,true,true,0,false,mixed,mixed,cel,1,1.338
12,1,1,COURTNEY LOVE,24,16,false,true,1,false,mixed,mixed,cel,1,1.338
12,1,2,SEAN COMBS,1,10,true,true,0,false,pure,cel,cel,2,1.774
12,1,2,ORLANDO BLOOM,2,n/a,true,false,0,false,pure,cel,cel,4,1.057
12,1,2,JIM MORRISON,3,n/a,true,false,0,false,pure,cel,cel,2,1.233
12,1,2,LINDSAY LOHAN,4,n/a,true,false,0,false,pure,cel,cel,3,0.911
12,1,2,ELVIS PRESLEY,5,n/a,true,false,0,false,pure,cel,cel,4,1.061
12,1,2,BEN STILLER,6,6,true,true,0,false,pure,cel,cel,4,0.89
12,1,2,KATE WINSLET,7,5,true,true,0,false,pure,cel,cel,4,0.802
12,1,2,PIERCE BROSNAN,8,n/a,true,false,0,false,pure,cel,cel,4,0.774
12,1,2,DENZEL WASHINGTON,9,n/a,true,false,0,false,pure,cel,cel,3,1.193
12,1,2,GEORGE CLOONEY,10,n/a,true,false,0,false,pure,cel,cel,4,0.923
12,1,2,DONALD RUMSFELD,11,8,true,true,0,false,pure,cel,cel,3,1.242
12,1,2,ANGELINA JOLIE,12,n/a,true,false,0,false,pure,cel,cel,4,0.976
12,1,2,LEBRON JAMES,13,n/a,true,false,0,false,pure,cel,cel,2,2.15
12,1,2,SYLVESTER STALLONE,14,n/a,true,false,0,false,pure,cel,cel,3,1.141
12,1,2,AUDREY TATOU,15,n/a,true,false,0,false,pure,cel,cel,2,1.546
12,1,2,KURT COBAIN,16,3,true,true,0,false,pure,cel,cel,2,0.85
12,1,2,GENE HACKMAN,17,n/a,true,false,0,false,pure,cel,cel,2,1.561
12,1,2,RODNEY DANGERFIELD,18,7,true,true,0,false,pure,cel,cel,3,2.06
12,1,2,REESE WITHERSPOON,19,4,true,true,0,false,pure,cel,cel,4,1.011
12,1,2,CHRIS FARLEY,20,11,true,true,0,false,pure,cel,cel,4,0.89
12,1,2,HALLE BERRY,21,n/a,true,false,0,false,pure,cel,cel,4,0.918
12,1,2,BONO,22,2,true,true,0,false,pure,cel,cel,2,1.024
12,1,2,JAMIE FOXX,23,9,true,true,0,false,pure,cel,cel,3,0.858
12,1,2,ASHTON KUTCHER,24,1,true,true,0,false,pure,cel,cel,4,0.708
12,1,3,RENEE ZELLWEGER,1,n/a,true,false,0,false,mixed,mixed,cel,4,0.938
12,1,3,ALEX RODRIGUEZ,2,9,true,true,0,false,mixed,mixed,cel,3,0.993
12,1,3,ANGKOR WAT,3,n/a,true,false,0,false,mixed,mixed,loc,2,1.232
12,1,3,OLYMPIA,4,10,true,true,0,false,mixed,mixed,loc,3,1.385
12,1,3,ANCHOR,5,4,true,true,0,false,mixed,mixed,obj,1,2.171
12,1,3,ANCHOR,5,13,false,true,1,false,mixed,mixed,obj,1,2.171
12,1,3,CAR SEAT,6,n/a,true,false,0,false,mixed,mixed,obj,3,1.849
12,1,3,ALBERT EINSTEIN,7,n/a,true,false,0,false,mixed,mixed,cel,4,0.921
12,1,3,CLIVE OWEN,8,8,true,true,0,false,mixed,mixed,cel,3,1.44
12,1,3,DELPHI,9,11,true,true,0,false,mixed,mixed,loc,4,1.11
12,1,3,RIO DE JANEIRO,10,12,true,true,0,false,mixed,mixed,loc,4,0.954
12,1,3,SOCKET,11,14,true,true,0,false,mixed,mixed,obj,4,1.294
12,1,3,FLOWERPOT,12,n/a,true,false,0,false,mixed,mixed,obj,4,1.826
12,1,3,CENTRAL PARK,13,n/a,true,false,0,false,mixed,mixed,loc,4,0.865
12,1,3,EVERGLADES,14,n/a,true,false,0,false,mixed,mixed,loc,3,1.147
12,1,3,VERRAZANO NARROWS,15,n/a,true,false,0,false,mixed,mixed,loc,1,1.543
12,1,3,YUKON RIVER,16,n/a,true,false,0,false,mixed,mixed,loc,3,1.065
12,1,3,RACKET,17,15,true,true,0,false,mixed,mixed,obj,2,1.482
12,1,3,TOOTHPASTE,18,6,true,true,0,false,mixed,mixed,obj,4,1.212
12,1,3,SPEAKER,19,n/a,true,false,0,false,mixed,mixed,obj,4,1.759
12,1,3,WALLET,20,n/a,true,false,0,false,mixed,mixed,obj,4,0.686
12,1,3,KEIRA KNIGHTLEY,21,3,true,true,0,false,mixed,mixed,cel,4,1.707
12,1,3,DWIGHT EISENHOWER,22,7,true,true,0,false,mixed,mixed,cel,4,0.674
12,1,3,TOBEY MAGUIRE,23,2,true,true,0,false,mixed,mixed,cel,4,0.705
12,1,3,BENJAMIN FRANKLIN,24,1,true,true,0,false,mixed,mixed,cel,4,0.702
12,1,3,KATE WINSLET,n/a,16,false,true,0,true,mixed,mixed,n/a,n/a,n/a
12,1,3,KATE WINSLET,n/a,16,false,true,0,true,mixed,mixed,n/a,n/a,n/a
12,1,3,KATE WINSLET,n/a,16,false,true,0,true,mixed,mixed,n/a,n/a,n/a
12,1,3,TOOTHBRUSH,n/a,5,false,true,0,true,mixed,mixed,n/a,n/a,n/a
12,1,4,UNITED NATIONS BUILDING,1,n/a,true,false,0,false,mixed,mixed,loc,3,1.506
12,1,4,BUNKER HILL,2,n/a,true,false,0,false,mixed,mixed,loc,2,1.17
12,1,4,SMOKY MOUNTAINS,3,5,true,true,0,false,mixed,mixed,loc,2,1.016
12,1,4,CHAIR,4,11,true,true,0,false,mixed,mixed,obj,4,0.821
12,1,4,WATER GUN,5,n/a,true,false,0,false,mixed,mixed,obj,4,0.819
12,1,4,BOX,6,10,true,true,0,false,mixed,mixed,obj,4,0.854
12,1,4,JESSICA SIMPSON,7,n/a,true,false,0,false,mixed,mixed,cel,4,0.703
12,1,4,GLENN CLOSE,8,3,true,true,0,false,mixed,mixed,cel,4,1.265
12,1,4,FAITH HILL,9,n/a,true,false,0,false,mixed,mixed,cel,3,1.482
12,1,4,KEYS,10,n/a,true,false,0,false,mixed,mixed,obj,4,0.741
12,1,4,CORD,11,9,true,true,0,false,mixed,mixed,obj,4,0.754
12,1,4,BANANA,12,n/a,true,false,0,false,mixed,mixed,obj,4,0.979
12,1,4,ALCATRAZ,13,n/a,true,false,0,false,mixed,mixed,loc,4,1.18
12,1,4,FORBIDDEN CITY,14,6,true,true,0,false,mixed,mixed,loc,3,1.356
12,1,4,HONG KONG,15,7,true,true,0,false,mixed,mixed,loc,3,1.016
12,1,4,DREW BARRYMORE,16,8,true,true,0,false,mixed,mixed,cel,4,0.65
12,1,4,WINSTON CHURCHILL,17,n/a,true,false,0,false,mixed,mixed,cel,3,2.236
12,1,4,MERYL STREEP,18,12,true,true,0,false,mixed,mixed,cel,4,1.098
12,1,4,LEAF,19,n/a,true,false,0,false,mixed,mixed,obj,4,0.689
12,1,4,HANDLE,20,4,true,true,0,false,mixed,mixed,obj,4,0.988
12,1,4,LENIN MAUSOLEUM,21,n/a,true,false,0,false,mixed,mixed,loc,2,1.661
12,1,4,MASADA,22,n/a,true,false,0,false,mixed,mixed,loc,2,1.756
12,1,4,JOAN RIVERS,23,2,true,true,0,false,mixed,mixed,cel,3,2.462
12,1,4,MUHAMMAD ALI,24,1,true,true,0,false,mixed,mixed,cel,4,1.358
12,1,5,GREAT WALL OF CHINA,1,11,true,true,0,false,mixed,mixed,loc,4,2.229
12,1,5,ARC DE TRIOMPHE,2,13,true,true,0,false,mixed,mixed,loc,4,1.164
12,1,5,TOWEL,3,n/a,true,false,0,false,mixed,mixed,obj,4,0.748
12,1,5,BARBED WIRE,4,n/a,true,false,0,false,mixed,mixed,obj,2,1.644
12,1,5,MARILYN MONROE,5,n/a,true,false,0,false,mixed,mixed,cel,3,1.588
12,1,5,WOLF BLITZER,6,3,true,true,0,false,mixed,mixed,cel,2,1.949
12,1,5,WAYNE GRETZKY,7,n/a,true,false,0,false,mixed,mixed,cel,3,1.155
12,1,5,JENNIFER ANISTON,8,5,true,true,0,false,mixed,mixed,cel,4,0.858
12,1,5,MIKE TYSON,9,n/a,true,false,0,false,mixed,mixed,cel,4,1.272
12,1,5,WORLD WAR II MEMORIAL,10,n/a,true,false,0,false,mixed,mixed,loc,4,1.246
12,1,5,WALK OF FAME,11,4,true,true,0,false,mixed,mixed,loc,4,1.117
12,1,5,SORBONNE CHAPEL,12,n/a,true,false,0,false,mixed,mixed,loc,2,1.456
12,1,5,ETHIOPIAN CHURCH,13,12,true,true,0,false,mixed,mixed,loc,2,1.371
12,1,5,TIMBUKTU,14,n/a,true,false,0,false,mixed,mixed,loc,4,2.77
12,1,5,ARUBA,15,n/a,true,false,0,false,mixed,mixed,loc,4,0.804
12,1,5,COUCH,16,n/a,true,false,0,false,mixed,mixed,obj,4,1.17
12,1,5,BUCKET,17,10,true,true,0,false,mixed,mixed,obj,4,0.706
12,1,5,SWORD,18,8,true,true,0,false,mixed,mixed,obj,4,0.825
12,1,5,MAILBOX,19,n/a,true,false,0,false,mixed,mixed,obj,4,1.761
12,1,5,ORANGE,20,6,true,true,0,false,mixed,mixed,obj,4,1.348
12,1,5,ROPE,21,9,true,true,0,false,mixed,mixed,obj,4,1.375
12,1,5,BOB DYLAN,22,n/a,true,false,0,false,mixed,mixed,cel,3,1.085
12,1,5,BRITTANY MURPHY,23,2,true,true,0,false,mixed,mixed,cel,4,1.42
12,1,5,CAMERON DIAZ,24,1,true,true,0,false,mixed,mixed,cel,4,0.596
12,1,5,BANANA,n/a,7,false,true,0,true,mixed,mixed,n/a,n/a,n/a
12,1,5,UNITED NATIONS BUILDING,n/a,14,false,true,0,true,mixed,mixed,n/a,n/a,n/a
12,1,5,UNITED NATIONS BUILDING,n/a,14,false,true,0,true,mixed,mixed,n/a,n/a,n/a
12,1,6,BANNER,1,n/a,true,false,0,false,pure,obj,obj,4,1.093
12,1,6,NECKLACE,2,n/a,true,false,0,false,pure,obj,obj,4,1.396
12,1,6,WEDDING DRESS,3,n/a,true,false,0,false,pure,obj,obj,2,1.537
12,1,6,BLENDER,4,6,true,true,0,false,pure,obj,obj,3,1.292
12,1,6,LAMP,5,n/a,true,false,0,false,pure,obj,obj,4,0.82
12,1,6,SPORK,6,n/a,true,false,0,false,pure,obj,obj,4,1.378
12,1,6,EASEL,7,n/a,true,false,0,false,pure,obj,obj,3,1.291
12,1,6,LEMON,8,4,true,true,0,false,pure,obj,obj,3,1.226
12,1,6,HELMET,9,n/a,true,false,0,false,pure,obj,obj,3,1.949
12,1,6,TOILET PAPER,10,11,true,true,0,false,pure,obj,obj,4,0.85
12,1,6,GLUE STICK,11,2,true,true,0,false,pure,obj,obj,4,0.88
12,1,6,CALENDAR,12,n/a,true,false,0,false,pure,obj,obj,4,1.693
12,1,6,MOP,13,n/a,true,false,0,false,pure,obj,obj,4,1.11
12,1,6,ROLLER SKATES,14,n/a,true,false,0,false,pure,obj,obj,1,1.792
12,1,6,BIRDHOUSE,15,n/a,true,false,0,false,pure,obj,obj,2,2.172
12,1,6,TRASH CAN,16,n/a,true,false,0,false,pure,obj,obj,4,2.257
12,1,6,BRICK,17,n/a,true,false,0,false,pure,obj,obj,4,1.047
12,1,6,HANDCUFFS,18,10,true,true,0,false,pure,obj,obj,3,1.711
12,1,6,GLOVES,19,9,true,true,0,false,pure,obj,obj,4,0.703
12,1,6,CANOE,20,3,true,true,0,false,pure,obj,obj,1,1.19
12,1,6,PETRI DISH,21,8,true,true,0,false,pure,obj,obj,1,1.223
12,1,6,NEWSPAPER,22,n/a,true,false,0,false,pure,obj,obj,4,1.037
12,1,6,LADDER,23,5,true,true,0,false,pure,obj,obj,2,1.574
12,1,6,DICE,24,1,true,true,0,false,pure,obj,obj,3,1.316
12,1,6,DICE,24,7,false,true,1,false,pure,obj,obj,3,1.316
12,1,7,IWO JIMA MEMORIAL,1,n/a,true,false,0,false,pure,loc,loc,3,3.143
12,1,7,SAN FRANCISCO,2,n/a,true,false,0,false,pure,loc,loc,4,0.813
12,1,7,DEVIL'S TOWER,3,11,true,true,0,false,pure,loc,loc,4,1.154
12,1,7,ALAMO,4,10,true,true,0,false,pure,loc,loc,4,0.729
12,1,7,MECCA,5,n/a,true,false,0,false,pure,loc,loc,4,0.836
12,1,7,GATEWAY ARCH,6,6,true,true,0,false,pure,loc,loc,4,0.859
12,1,7,MONTICELLO,7,12,true,true,0,false,pure,loc,loc,4,0.64
12,1,7,SERENGETI PLAIN,8,3,true,true,0,false,pure,loc,loc,3,1.602
12,1,7,MILLENIUM PARK,9,n/a,true,false,0,false,pure,loc,loc,3,1.447
12,1,7,COLOSSEUM,10,8,true,true,0,false,pure,loc,loc,4,0.688
12,1,7,PEARL HARBOR,11,n/a,true,false,0,false,pure,loc,loc,3,1.579
12,1,7,CANCUN,12,5,true,true,0,false,pure,loc,loc,4,0.638
12,1,7,NAPA VALLEY,13,n/a,true,false,0,false,pure,loc,loc,4,0.836
12,1,7,LUXOR HOTEL,14,n/a,true,false,0,false,pure,loc,loc,4,0.759
12,1,7,PHILADELPHIA CITY HALL,15,7,true,true,0,false,pure,loc,loc,4,0.907
12,1,7,ACROPOLIS,16,n/a,true,false,0,false,pure,loc,loc,3,1.348
12,1,7,GLOBE THEATER,17,13,true,true,0,false,pure,loc,loc,3,1.237
12,1,7,BUCKINGHAM PALACE,18,n/a,true,false,0,false,pure,loc,loc,4,1.015
12,1,7,POMPEI,19,9,true,true,0,false,pure,loc,loc,4,0.741
12,1,7,REDWOOD FOREST,20,n/a,true,false,0,false,pure,loc,loc,3,1.524
12,1,7,PETRA,21,2,true,true,0,false,pure,loc,loc,3,0.797
12,1,7,TABLE MOUNTAIN,22,n/a,true,false,0,false,pure,loc,loc,2,1.365
12,1,7,CHRYSLER BUILDING,23,4,true,true,0,false,pure,loc,loc,2,1.259
12,1,7,WAILING WALL,24,1,true,true,0,false,pure,loc,loc,3,1.292
12,1,8,MISSISSIPPI RIVER,1,n/a,true,false,0,false,mixed,mixed,loc,3,1.598
12,1,8,CHATEAU CHAMBORD,2,8,true,true,0,false,mixed,mixed,loc,4,1.575
12,1,8,ST MARKS BASILICA,3,9,true,true,0,false,mixed,mixed,loc,4,0.751
12,1,8,WRIGLEY BUILDING,4,n/a,true,false,0,false,mixed,mixed,loc,1,1.229
12,1,8,ARNOLD SCHWARZENEGGER,5,4,true,true,0,false,mixed,mixed,cel,3,1.217
12,1,8,BARRY BONDS,6,n/a,true,false,0,false,mixed,mixed,cel,3,0.825
12,1,8,QUEEN ELIZABETH,7,n/a,true,false,0,false,mixed,mixed,cel,4,1.289
12,1,8,RAKE,8,10,true,true,0,false,mixed,mixed,obj,4,0.663
12,1,8,BOTTLE,9,n/a,true,false,0,false,mixed,mixed,obj,4,0.775
12,1,8,SCREWDRIVER,10,n/a,true,false,0,false,mixed,mixed,obj,4,0.666
12,1,8,WIMBLEDON,11,n/a,true,false,0,false,mixed,mixed,loc,4,0.781
12,1,8,GEORGE WASHINGTON BRIDGE,12,6,true,true,0,false,mixed,mixed,loc,2,1.744
12,1,8,KNIFE,13,n/a,true,false,0,false,mixed,mixed,obj,3,1.042
12,1,8,PROJECTOR,14,12,true,true,0,false,mixed,mixed,obj,4,1.081
12,1,8,STEPHEN COLBERT,15,n/a,true,false,0,false,mixed,mixed,cel,4,1.133
12,1,8,DEMI MOORE,16,3,true,true,0,false,mixed,mixed,cel,3,0.929
12,1,8,SLIPPERS,17,n/a,true,false,0,false,mixed,mixed,obj,4,0.764
12,1,8,CRAYONS,18,11,true,true,0,false,mixed,mixed,obj,4,0.716
12,1,8,KEYCHAIN,19,n/a,true,false,0,false,mixed,mixed,obj,4,0.703
12,1,8,PANTHEON,20,7,true,true,0,false,mixed,mixed,loc,4,1.054
12,1,8,FENWAY PARK,21,5,true,true,0,false,mixed,mixed,loc,1,1.492
12,1,8,KEVIN SPACEY,22,2,true,true,0,false,mixed,mixed,cel,3,1.462
12,1,8,JACK NICHOLSON,23,n/a,true,false,0,false,mixed,mixed,cel,3,1.086
12,1,8,EMINEM,24,1,true,true,0,false,mixed,mixed,cel,1,1.062
12,1,8,EMINEM,24,13,false,true,1,false,mixed,mixed,cel,1,1.062
12,1,9,UMA THURMAN,1,6,true,true,0,false,mixed,mixed,cel,3,2.384
12,1,9,JACKIE KENNEDY,2,n/a,true,false,0,false,mixed,mixed,cel,4,0.845
12,1,9,NORTH POLE,3,n/a,true,false,0,false,mixed,mixed,loc,4,1.036
12,1,9,ATOMIUM,4,n/a,true,false,0,false,mixed,mixed,loc,3,2.341
12,1,9,MASK,5,n/a,true,false,0,false,mixed,mixed,obj,4,0.657
12,1,9,PIE,6,n/a,true,false,0,false,mixed,mixed,obj,3,1.344
12,1,9,DEAD SEA,7,11,true,true,0,false,mixed,mixed,loc,4,1.46
12,1,9,CAPITOL HILL,8,n/a,true,false,0,false,mixed,mixed,loc,4,0.667
12,1,9,ROSE,9,n/a,true,false,0,false,mixed,mixed,obj,3,1.327
12,1,9,GAS MASK,10,15,true,true,0,false,mixed,mixed,obj,1,2.931
12,1,9,TOM CRUISE,11,n/a,true,false,0,false,mixed,mixed,cel,4,0.807
12,1,9,GEORGE WASHINGTON,12,14,true,true,0,false,mixed,mixed,cel,4,0.666
12,1,9,WINTER PALACE,13,13,true,true,0,false,mixed,mixed,loc,1,1.566
12,1,9,TOWER OF PISA,14,12,true,true,0,false,mixed,mixed,loc,3,0.961
12,1,9,WRIGLEY FIELD,15,n/a,true,false,0,false,mixed,mixed,loc,3,1.432
12,1,9,FISHERMAN'S WHARF,16,n/a,true,false,0,false,mixed,mixed,loc,3,1.463
12,1,9,ANDRE3000,17,3,true,true,0,false,mixed,mixed,cel,1,2.01
12,1,9,RUSSELL CROWE,18,7,true,true,0,false,mixed,mixed,cel,4,0.923
12,1,9,JIM CARREY,19,5,true,true,0,false,mixed,mixed,cel,4,1.231
12,1,9,BEN KINGSLEY,20,4,true,true,0,false,mixed,mixed,cel,2,1.642
12,1,9,PIN,21,n/a,true,false,0,false,mixed,mixed,obj,3,1.076
12,1,9,CACTUS,22,2,true,true,0,false,mixed,mixed,obj,2,1.877
12,1,9,CACTUS,22,10,false,true,1,false,mixed,mixed,obj,2,1.877
12,1,9,PAPER BAG,23,8,true,true,0,false,mixed,mixed,obj,3,0.837
12,1,9,BANDAID,24,1,true,true,0,false,mixed,mixed,obj,3,0.715
12,1,9,BANDAID,24,9,false,true,1,false,mixed,mixed,obj,3,0.715
12,1,10,THERMOS,1,n/a,true,false,0,false,mixed,mixed,obj,3,1.233
12,1,10,VEST,2,n/a,true,false,0,false,mixed,mixed,obj,2,1.552
12,1,10,LIPSTICK,3,n/a,true,false,0,false,mixed,mixed,obj,4,0.807
12,1,10,NEST,4,n/a,true,false,0,false,mixed,mixed,obj,3,1.113
12,1,10,HAMMER,5,6,true,true,0,false,mixed,mixed,obj,3,0.89
12,1,10,INK CARTRIDGE,6,n/a,true,false,0,false,mixed,mixed,obj,4,1.084
